Program,Year,Period,State,State ANSI,Items,Discription,Units,Value,Title,Chemical Name,Number,CV (%),Carcinogen,Hormone Disruptor,Neurotoxins,Developmental or Reproductive Toxins,Bee Toxins,Human Toxins
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, FUNGICIDE",BT SUBSP KURSTAKI EVB-113-19, 6544,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"283,500","CHEMICAL, FUNGICIDE",CAPTAN, 81301,NA,known,NA,NA,NA,NA,high
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, FUNGICIDE",COPPER HYDROXIDE, 23401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, FUNGICIDE",COPPER OCTANOATE, 23306,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,400,"CHEMICAL, FUNGICIDE",CYFLUFENAMID, 555550,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"16,600","CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,900,"CHEMICAL, FUNGICIDE",DIFENOCONAZOLE, 128847,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"15,000","CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"11,100","CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,900","CHEMICAL, FUNGICIDE",FLUOPYRAM, 80302,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,900","CHEMICAL, FUNGICIDE",FLUXAPYROXAD, 138009,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"34,200","CHEMICAL, FUNGICIDE",FOSETYL-AL, 123301,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, FUNGICIDE",ISOFETAMID, 270000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"9,300","CHEMICAL, FUNGICIDE",MEFENOXAM, 113502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, FUNGICIDE",MONO-POTASSIUM SALT, 76416,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"5,600","CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,NA,NA,suspected,NA,present,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"7,000","CHEMICAL, FUNGICIDE",PENTHIOPYRAD, 90112,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,400","CHEMICAL, FUNGICIDE",POLYOXIN D ZINC SALT, 230000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"11,300","CHEMICAL, FUNGICIDE",POTASSIUM BICARBON., 73508,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,600","CHEMICAL, FUNGICIDE",PROPICONAZOLE, 122101,NA,possible,suspected,NA,present,slight,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"7,400","CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"9,300","CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,NA,possible,suspected,NA,NA,slight,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"4,800","CHEMICAL, FUNGICIDE",QUINOLINE, 55459,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, FUNGICIDE",STREPTOMYCES LYDICUS, 6327,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"686,000","CHEMICAL, FUNGICIDE",SULFUR, 77501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,600,"CHEMICAL, FUNGICIDE",TETRACONAZOLE, 120603,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,300","CHEMICAL, FUNGICIDE",THIOPHANATE-METHYL, 102001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"90,900","CHEMICAL, FUNGICIDE",THIRAM, 79801,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,233,500","CHEMICAL, FUNGICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, FUNGICIDE",TRICHODERMA HARZ., 119202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"4,200","CHEMICAL, FUNGICIDE",TRIFLOXYSTROBIN, 129112,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"7,200","CHEMICAL, FUNGICIDE",TRIFLUMIZOLE, 128879,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,200,"CHEMICAL, HERBICIDE",CARFENTRAZONE-ETHYL, 128712,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,100","CHEMICAL, HERBICIDE",FLUMIOXAZIN, 129034,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",GLUFOSINATE-AMMONIUM, 128850,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE ISO. SALT, 103601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE POT. SALT, 103613,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE","NAPROPAMIDE", 103001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,300","CHEMICAL, HERBICIDE",OXYFLUORFEN, 111601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",PARAQUAT, 61601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"5,500","CHEMICAL, HERBICIDE",PENDIMETHALIN, 108501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",SULFENTRAZONE, 129081,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"10,200","CHEMICAL, HERBICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,500,"CHEMICAL, INSECTICIDE",ABAMECTIN, 122804,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"5,400","CHEMICAL, INSECTICIDE",ACEQUINOCYL, 6329,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"2,800","CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,800,"CHEMICAL, INSECTICIDE",AZADIRACHTIN, 121701,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BEAUVERIA BASSIANA, 128924,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"17,900","CHEMICAL, INSECTICIDE",BIFENAZATE, 586,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"7,300","CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,NA,possible,suspected,NA,present,high,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BT KURSTAK ABTS-1857, 6523,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BT KURSTAKI ABTS-351, 6522,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BT KURSTAKI SA-11, 6519,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BT SUB AIZAWAI GC-91, 6426,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",BUPROFEZIN, 275100,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BURKHOLDERIA A396 CELLS & MEDIA, 6534,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",CARBARYL, 56801,NA,known,suspected,present,present,high,high
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,900","CHEMICAL, INSECTICIDE",CHLORANTRANILIPROLE, 90100,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",CHLORPYRIFOS, 59101,NA,NA,suspected,present,NA,high,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA, 16329,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,900,"CHEMICAL, INSECTICIDE",CYANTRANILIPROLE, 90098,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"5,200","CHEMICAL, INSECTICIDE",CYFLUMETOFEN, 138831,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,200","CHEMICAL, INSECTICIDE",ETOXAZOLE, 107091,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",FENBUTATIN-OXIDE, 104601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"6,000","CHEMICAL, INSECTICIDE",FENPROPATHRIN, 127901,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,400,"CHEMICAL, INSECTICIDE",FENPYROXIMATE, 129131,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,300","CHEMICAL, INSECTICIDE",FLONICAMID, 128016,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"4,800","CHEMICAL, INSECTICIDE",FLUPYRADIFURONE, 122304,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",HELICOVERPA ZEA NPV, 107300,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"2,300","CHEMICAL, INSECTICIDE",HEXYTHIAZOX, 128849,NA,probable,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,500","CHEMICAL, INSECTICIDE",IMIDACLOPRID, 129099,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"56,700","CHEMICAL, INSECTICIDE",MALATHION, 57701,NA,possible,suspected,present,NA,high,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"3,300","CHEMICAL, INSECTICIDE",METHOXYFENOZIDE, 121027,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"12,700","CHEMICAL, INSECTICIDE","NALED", 34401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,100","CHEMICAL, INSECTICIDE",NEEM OIL, 25006,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"51,600","CHEMICAL, INSECTICIDE","NEEM OIL, CLAR. HYD.", 25007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"4,600","CHEMICAL, INSECTICIDE",NOVALURON, 124002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,200","CHEMICAL, INSECTICIDE",PIPERONYL BUTOXIDE, 67501,NA,possible,suspected,NA,NA,moderate,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",POTASSIUM SALTS, 79021,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,200,"CHEMICAL, INSECTICIDE",PYRETHRINS, 69001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",PYRIDABEN, 129105,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,100,"CHEMICAL, INSECTICIDE",PYRIPROXYFEN, 129032,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",SOYBEAN OIL, 31605,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"2,300","CHEMICAL, INSECTICIDE",SPINETORAM, 110007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,600,"CHEMICAL, INSECTICIDE",SPINOSAD, 110003,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,800","CHEMICAL, INSECTICIDE",SPIROMESIFEN, 24875,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,000","CHEMICAL, INSECTICIDE",SULFOXAFLOR, 5210,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,400","CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"212,600","CHEMICAL, INSECTICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",ZETA-CYPERMETHRIN, 129064,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",ACIBENZOLAR-S-METHYL, 61402,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, OTHER",AUREOBASIDIUM PULLULANS DSM 14940, 46010,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, OTHER",AUREOBASIDIUM PULLULANS DSM 14941, 36010,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, OTHER",BT KURSTAKI SA-12, 6518,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",CAPRIC ACID, 128955,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",CAPRYLIC ACID, 128919,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"6,146,600","CHEMICAL, OTHER",CHLOROPICRIN, 81501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,045,700","CHEMICAL, OTHER",DICHLOROPROPENE, 29001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,700","CHEMICAL, OTHER",FLUTRIAFOL, 128940,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",GLIOCLADIUM VIRENS, 129000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",HYDROGEN PEROXIDE, 595,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,100,"CHEMICAL, OTHER",IRON PHOSPHATE, 34903,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",METALDEHYDE, 53001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"254,000","CHEMICAL, OTHER",METAM-POTASSIUM, 39002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"244,000","CHEMICAL, OTHER",METAM-SODIUM, 39003,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",PAECILOMYCES FUMOSOR, 115002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",PEROXYACETIC ACID, 63201,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",POTASSIUM SILICATE, 72606,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,600,"CHEMICAL, OTHER",REYNOUTRIA SACHALINE, 55809,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"7,698,900","CHEMICAL, OTHER",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, OTHER",TRICHODERMA VIRENS STRAIN G-41, 176604,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"668,000",FERTILIZER,NITROGEN,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"493,000",FERTILIZER,PHOSPHATE,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"430,000",FERTILIZER,POTASH,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB,NA,"57,000",FERTILIZER,SULFUR,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.205,"CHEMICAL, FUNGICIDE",AZOXYSTROBIN, 128810,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS AMYLOLIQUEFACIENS MBI 600, 129082,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS AMYLOLIQUEFACIENS STRAIN D747, 16482,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS PUMILUS, 6485,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS SUBT. GB03, 129068,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS SUBTILIS, 6479,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.482,"CHEMICAL, FUNGICIDE",BLAD, 30006,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.023,"CHEMICAL, FUNGICIDE",BORAX DECAHYDRATE, 11102,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.337,"CHEMICAL, FUNGICIDE",BOSCALID, 128008,NA,possible,NA,NA,NA,NA,slight
SURVEY,2019,YEAR,CALIFORNIA,6, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BT SUBSP KURSTAKI EVB-113-19, 6544,NA,NA,NA,NA,NA,NA,NA
