"Year","State","State ANSI","Items","Discription","Units","Type","Pesticide","Number","Value","Carcinogen","Hormone Disruptor","Neurotoxins","Developmental or Reproductive Toxins","Bee Toxins"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN",24875,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"0.255",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN",81301,"15.109","known",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL",288202,"0.666",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL",71503,"0.423",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE",122101,"(D)","possible","suspected",NA,"present","slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENAZATE",586,"0.84",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN",128825,"0.162","possible","suspected",NA,"present","high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"(D)","probable",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","SPIROMESIFEN",24875,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"2.2",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN",81301,"7.9","known",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL",288202,"2.1",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL",71503,"1.9",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PROPICONAZOLE",122101,"(D)","possible","suspected",NA,"present","slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENAZATE",586,"1.8",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENTHRIN",128825,"1.4","possible","suspected",NA,"present","high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"(D)","probable",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","SPIROMESIFEN",24875,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN",128810,"95",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN",81301,"99","known",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL",288202,"97",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL",71503,"97",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PROPICONAZOLE",122101,"(D)","possible","suspected",NA,"present","slight"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLUMIZOLE",128879,"(D)",NA,NA,NA,NA,"slight"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENAZATE",586,"96",NA,NA,NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN",128825,"44","possible","suspected",NA,"present","high"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","HEXYTHIAZOX",128849,"(D)","probable",NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","PIPERONYL BUTOXIDE",67501,"(D)","possible","suspected",NA,NA,"moderate"
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","SPIROMESIFEN",24875,"(D)",NA,NA,NA,NA,NA
2016,"FLORIDA",12,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"OREGON",41,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID",128008,"(D)","possible",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"(D)",NA,NA,NA,NA,"slight"
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"OREGON",41,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","MALATHION",57701,"(D)","possible","suspected","present",NA,"high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","BOSCALID",128008,"100","possible",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRACLOSTROBIN",99100,"200",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB",NA,"INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID",128008,"0.276","possible",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"0.155",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID",128008,"0.317","possible",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"0.27",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","BOSCALID",128008,"1.1","possible",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"1.7",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
